date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:21:40	656/656	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:40%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/12	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/12.json	(from https://marketifythemes.net/wp/cavani/04/tag/study/)
10:21:40	7753/7753	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/tag/study/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/tag/study/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/tag/study/)
10:21:41	665/665	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:41%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/13	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/13.json	(from https://marketifythemes.net/wp/cavani/04/tag/teaching/)
10:21:41	7759/7759	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/tag/teaching/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/tag/teaching/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/tag/teaching/)
10:21:41	671/671	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:41%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/14	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/14.json	(from https://marketifythemes.net/wp/cavani/04/tag/technology/)
10:21:41	13972/13972	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/tag/technology/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/tag/technology/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/tag/technology/)
10:21:42	659/659	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:42%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/15	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/15.json	(from https://marketifythemes.net/wp/cavani/04/tag/tokens/)
10:21:42	20277/20277	---MCZ	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/tag/tokens/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/tag/tokens/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/tag/tokens/)
10:21:43	1177/1177	---M-Z	200	added ('OK')	text/css	etag:%22499-62a389f1-3a7920ee5e0ebbd3;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-33.css?ver=1654884849	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-33f77a.css	(from https://marketifythemes.net/wp/cavani/04/project/ave-brook/)
10:21:44	2609/2609	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:44%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fproject%2Fave-brook%2F	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embede549.json	(from https://marketifythemes.net/wp/cavani/04/project/ave-brook/)
10:21:45	2700/2700	---M-Z	200	added ('OK')	text/xml	date:Thu,%2021%20Jul%202022%2004:51:45%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fproject%2Fave-brook%2F&format=xml	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embedffe3	(from https://marketifythemes.net/wp/cavani/04/project/ave-brook/)
10:21:46	531/531	---M-Z	200	added ('OK')	image/svg+xml	etag:%22213-62d79727-aab356c3e53c0569;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/themes/cavani/framework/svg/play-video.svg	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/themes/cavani/framework/svg/play-video.svg	(from https://marketifythemes.net/wp/cavani/04/project/ave-brook/)
10:21:47	1177/1177	---M-Z	200	added ('OK')	text/css	etag:%22499-62a5d796-5f0459d3bb932aa9;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-32.css?ver=1655035798	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-323f31.css	(from https://marketifythemes.net/wp/cavani/04/project/kelly-hookin/)
10:21:47	2624/2624	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:47%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fproject%2Fkelly-hookin%2F	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embedc4ea.json	(from https://marketifythemes.net/wp/cavani/04/project/kelly-hookin/)
10:21:48	2715/2715	---M-Z	200	added ('OK')	text/xml	date:Thu,%2021%20Jul%202022%2004:51:48%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fproject%2Fkelly-hookin%2F&format=xml	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed4835	(from https://marketifythemes.net/wp/cavani/04/project/kelly-hookin/)
10:21:49	1175/1175	---M-Z	200	added ('OK')	text/css	etag:%22497-62a5d802-c2dadaef88ed00b3;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-31.css?ver=1655035906	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-310759.css	(from https://marketifythemes.net/wp/cavani/04/project/ashley-flores/)
10:21:50	2629/2629	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:50%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fproject%2Fashley-flores%2F	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embedf01e.json	(from https://marketifythemes.net/wp/cavani/04/project/ashley-flores/)
10:21:50	2720/2720	---M-Z	200	added ('OK')	text/xml	date:Thu,%2021%20Jul%202022%2004:51:50%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fproject%2Fashley-flores%2F&format=xml	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embede4ce	(from https://marketifythemes.net/wp/cavani/04/project/ashley-flores/)
10:21:52	1177/1177	---M-Z	200	added ('OK')	text/css	etag:%22499-62a4f71b-5b4d16b28a9db72a;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-30.css?ver=1654978331	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-304c35.css	(from https://marketifythemes.net/wp/cavani/04/project/alla-gorova/)
10:21:52	2619/2619	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:52%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fproject%2Falla-gorova%2F	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed95e3.json	(from https://marketifythemes.net/wp/cavani/04/project/alla-gorova/)
10:21:53	2710/2710	---M-Z	200	added ('OK')	text/xml	date:Thu,%2021%20Jul%202022%2004:51:53%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fproject%2Falla-gorova%2F&format=xml	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed0d3e	(from https://marketifythemes.net/wp/cavani/04/project/alla-gorova/)
10:21:54	1177/1177	---M-Z	200	added ('OK')	text/css	etag:%22499-62a365c6-8011bf1889919c94;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-29.css?ver=1654875590	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-296fe8.css	(from https://marketifythemes.net/wp/cavani/04/project/fele-sweet/)
10:21:54	2614/2614	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:54%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fproject%2Ffele-sweet%2F	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed47c3.json	(from https://marketifythemes.net/wp/cavani/04/project/fele-sweet/)
10:21:55	2705/2705	---M-Z	200	added ('OK')	text/xml	date:Thu,%2021%20Jul%202022%2004:51:55%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fproject%2Ffele-sweet%2F&format=xml	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embedd918	(from https://marketifythemes.net/wp/cavani/04/project/fele-sweet/)
10:21:56	1169/1169	---M-Z	200	added ('OK')	text/css	etag:%22491-62a365b6-551cb5d98eeaae71;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-22.css?ver=1654875574	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-220dbe.css	(from https://marketifythemes.net/wp/cavani/04/project/alice-moon/)
10:21:57	2614/2614	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:57%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fproject%2Falice-moon%2F	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embedf447.json	(from https://marketifythemes.net/wp/cavani/04/project/alice-moon/)
10:21:58	2705/2705	---M-Z	200	added ('OK')	text/xml	date:Thu,%2021%20Jul%202022%2004:51:58%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fproject%2Falice-moon%2F&format=xml	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed8bf9	(from https://marketifythemes.net/wp/cavani/04/project/alice-moon/)
10:21:58	1638/1638	---MCZ	200	added ('OK')	text/css	etag:W/%226c9-62a365ce-17649f8e2d0b4096;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-110.css?ver=1654875598	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-1100259.css	(from https://marketifythemes.net/wp/cavani/04/reasons-why-people-use-discord/)
10:21:58	848/848	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/reasons-why-people-use-discord/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/reasons-why-people-use-discord/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/reasons-why-people-use-discord/)
10:21:59	8215/8215	---MCZ	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:59%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/posts/110	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/posts/110.json	(from https://marketifythemes.net/wp/cavani/04/reasons-why-people-use-discord/)
10:21:59	2696/2696	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:59%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Freasons-why-people-use-discord%2F	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed9076.json	(from https://marketifythemes.net/wp/cavani/04/reasons-why-people-use-discord/)
10:22:00	2789/2789	---M-Z	200	added ('OK')	text/xml	date:Thu,%2021%20Jul%202022%2004:52:00%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Freasons-why-people-use-discord%2F&format=xml	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed1444	(from https://marketifythemes.net/wp/cavani/04/reasons-why-people-use-discord/)
10:22:00	1638/1638	---MCZ	200	added ('OK')	text/css	etag:W/%226c9-62a5d758-deaf6b4170afb63f;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-108.css?ver=1655035736	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-10827b0.css	(from https://marketifythemes.net/wp/cavani/04/why-we-should-read-fewer-books/)
10:22:01	848/848	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/why-we-should-read-fewer-books/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/why-we-should-read-fewer-books/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/why-we-should-read-fewer-books/)
10:22:01	8211/8211	---MCZ	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:52:01%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/posts/108	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/posts/108.json	(from https://marketifythemes.net/wp/cavani/04/why-we-should-read-fewer-books/)
10:22:01	2698/2698	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:52:01%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fwhy-we-should-read-fewer-books%2F	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embeda0f4.json	(from https://marketifythemes.net/wp/cavani/04/why-we-should-read-fewer-books/)
10:22:02	2791/2791	---M-Z	200	added ('OK')	text/xml	date:Thu,%2021%20Jul%202022%2004:52:02%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fwhy-we-should-read-fewer-books%2F&format=xml	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed49ec	(from https://marketifythemes.net/wp/cavani/04/why-we-should-read-fewer-books/)
10:22:02	842/842	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/a-final-farewell-to-the-ipod/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/a-final-farewell-to-the-ipod/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/a-final-farewell-to-the-ipod/)
10:22:03	1733/1733	---M-Z	200	added ('OK')	text/css	etag:%226c5-62a5d75b-235fe669c7dddc57;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-106.css?ver=1655035739	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-1062983.css	(from https://marketifythemes.net/wp/cavani/04/a-final-farewell-to-the-ipod/)
10:22:03	8198/8198	---MCZ	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:52:03%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/posts/106	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/posts/106.json	(from https://marketifythemes.net/wp/cavani/04/a-final-farewell-to-the-ipod/)
10:22:04	2688/2688	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:52:04%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fa-final-farewell-to-the-ipod%2F	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed1023.json	(from https://marketifythemes.net/wp/cavani/04/a-final-farewell-to-the-ipod/)
10:22:04	2781/2781	---M-Z	200	added ('OK')	text/xml	date:Thu,%2021%20Jul%202022%2004:52:04%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fa-final-farewell-to-the-ipod%2F&format=xml	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed5e1e	(from https://marketifythemes.net/wp/cavani/04/a-final-farewell-to-the-ipod/)
10:22:05	866/866	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/dealing-with-spring-allergy-symptoms/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/dealing-with-spring-allergy-symptoms/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/dealing-with-spring-allergy-symptoms/)
10:22:06	1735/1735	---M-Z	200	added ('OK')	text/css	etag:%226c7-62a5d75b-e9b2d7935de3414a;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-104.css?ver=1655035739	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-1042983.css	(from https://marketifythemes.net/wp/cavani/04/dealing-with-spring-allergy-symptoms/)
10:22:06	8224/8224	---MCZ	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:52:06%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/posts/104	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/posts/104.json	(from https://marketifythemes.net/wp/cavani/04/dealing-with-spring-allergy-symptoms/)
10:22:07	2726/2726	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:52:07%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fdealing-with-spring-allergy-symptoms%2F	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed2949.json	(from https://marketifythemes.net/wp/cavani/04/dealing-with-spring-allergy-symptoms/)
10:22:07	2819/2819	---M-Z	200	added ('OK')	text/xml	date:Thu,%2021%20Jul%202022%2004:52:07%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fdealing-with-spring-allergy-symptoms%2F&format=xml	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embedef06	(from https://marketifythemes.net/wp/cavani/04/dealing-with-spring-allergy-symptoms/)
10:22:08	956/956	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/the-age-of-extinction-is-here-some-of-us-just-dont-know-it-yet/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/the-age-of-extinction-is-here-some-of-us-just-dont-know-it-yet/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/the-age-of-extinction-is-here-some-of-us-just-dont-know-it-yet/)
10:22:08	1713/1713	---M-Z	200	added ('OK')	text/css	etag:%226b1-62a4ca2a-a71aef1b5f954450;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-85.css?ver=1654966826	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-85c22c.css	(from https://marketifythemes.net/wp/cavani/04/the-age-of-extinction-is-here-some-of-us-just-dont-know-it-yet/)
10:22:09	8308/8308	---MCZ	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:52:09%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/posts/85	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/posts/85.json	(from https://marketifythemes.net/wp/cavani/04/the-age-of-extinction-is-here-some-of-us-just-dont-know-it-yet/)
10:22:10	2930/2930	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:52:10%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fthe-age-of-extinction-is-here-some-of-us-just-dont-know-it-yet%2F	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed537a.json	(from https://marketifythemes.net/wp/cavani/04/the-age-of-extinction-is-here-some-of-us-just-dont-know-it-yet/)
10:22:10	3047/3047	---M-Z	200	added ('OK')	text/xml	date:Thu,%2021%20Jul%202022%2004:52:10%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fthe-age-of-extinction-is-here-some-of-us-just-dont-know-it-yet%2F&format=xml	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed0462	(from https://marketifythemes.net/wp/cavani/04/the-age-of-extinction-is-here-some-of-us-just-dont-know-it-yet/)
10:22:11	698/698	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:52:11%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/users/1	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/users/1.json	(from https://marketifythemes.net/wp/cavani/04/author/marketify/)
10:22:11	40414/40414	---MCZ	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/author/marketify/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/author/marketify/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/author/marketify/)
10:22:12	187/187	---M--	200	added ('OK')	text/plain	etag:%22599703f9-bb%22	https://secure.gravatar.com/robots.txt		(from https://marketifythemes.net/wp/cavani/04/hello-world-2/)
10:22:12	267/267	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2021%20Jul%202022%2004:52:12%20GMT	https://pinterest.com/robots.txt		(from https://marketifythemes.net/wp/cavani/04/how-to-take-a-break-from-yourself/)
10:22:13	8996/8996	UR-MCZ	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:52:13%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/pages/148	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/pages/148.json	(from https://marketifythemes.net/wp/cavani/04/)
10:22:13	245035/245035	URF---	200	added ('OK%20(cached)')	image/jpeg		https://marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/4-2.jpg	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/4-2.jpg	(from https://marketifythemes.net/wp/cavani/04/)
10:22:13	906/906	UR-M-Z	200	added ('OK')	text/xml	date:Thu,%2021%20Jul%202022%2004:52:13%20GMT	https://marketifythemes.net/wp/cavani/04/xmlrpc.php?rsd	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/xmlrpc0db0.php	(from https://marketifythemes.net/wp/cavani/04/)
10:22:14	2713/2713	URF---	200	added ('OK%20(cached)')	image/png		https://marketifythemes.net/wp/cavani/04/wp-content/themes/cavani/framework/img/retina-logo.png	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/themes/cavani/framework/img/retina-logo.png	(from https://marketifythemes.net/wp/cavani/04/)
10:22:14	210192/210192	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2233510-62a1c9d4-37b29b2a6e3e7ea1;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.15.0	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.eot	(from https://marketifythemes.net/wp/cavani/04/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
10:22:14	2407/2407	UR-M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:52:14%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2F	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed4dd3.json	(from https://marketifythemes.net/wp/cavani/04/)
10:22:14	763/763	UR-MC-	416	error ('Range%20Not%20Satisfiable')	text/html	date:Thu,%2021%20Jul%202022%2004:52:14%20GMT	https://marketifythemes.net/wp/cavani/04/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-includes/wlwmanifest.xml	(from https://marketifythemes.net/wp/cavani/04/)
10:22:14	2713/2713	URF---	200	added ('OK%20(cached)')	image/png		https://marketifythemes.net/wp/cavani/04/wp-content/themes/cavani/framework/img/logo.png	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/themes/cavani/framework/img/logo.png	(from https://marketifythemes.net/wp/cavani/04/)
